datetime,use_m2,FurnaceHRV_m2,CellarOutlets_m2,WashingMachine_m2,FridgeRange_m2,DisposalDishwasher_m2,KitchenLights_m2,BedroomOutlets_m2,BedroomLights_m2,MasterOutlets_m2,MasterLights_m2,DuctHeaterHRV_m2,use_m3,ElectricRange_m3,Dryer_m3,GarageMudroomLights_m3,DiningRoomOutlets_m3,MudroomOutlets_m3,MasterBathOutlets_m3,GarageOutlets_m3,BasementOutdoorOutlets_m3,use_m4,KitchenDenLights_m4,MasterBedBathLights_m4,MasterOutlets_m4,DenOutdoorLights_m4,DenOutlets_m4,RearBasementLights_m4,KitchenOutletsEast_m4,KitchenOutletsSouth_m4,DishwasherDisposalSinkLight_m4,Refrigerator_m4,Microwave_m4,OfficeLights_m4,temperature,humidity,visibility,apparenttemperature,pressure,windspeed,cloudcover,windbearing,precipintensity,dewpoint,precipprobability,icon
2014-01-02 10:00:00,1.990053332,0.34687944400000004,0.10883388899999999,0.011276667,0.102501666,0.010118333,0.0060111109999999995,0.027417221999999998,0.104944445,0.081361111,0.517263333,0.6734461110000001,0.09415611,0.006708888999999999,0.011276666000000001,0.076170555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.78,1.07,-1.72,1023.75,9.22,,20.0,0.0079,5.48,0.4,snow
2014-01-02 11:00:00,1.7685172219999998,0.226388889,0.080021111,0.011197776999999999,0.10138333399999999,0.010191111,0.0061411109999999994,0.027025556,0.055460556,0.080938333,0.5201155550000001,0.649653889,0.06565333300000001,0.0066694449999999995,0.013291666,0.045692222000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0.79,1.45,0.34,1022.26,7.23,,68.0,0.0013,6.22,0.02,snow
2014-01-02 12:00:00,1.740613335,0.273547222,0.073946111,0.287494445,0.150022223,0.010951111,0.006120556,0.027305556,0.076631111,0.081212778,0.10471277699999999,0.648669445,0.045281112,0.006146667,0.012861667,0.026272778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,0.75,2.79,0.92,1020.29,7.3,,69.0,0.0018,5.6,0.04,snow
2014-01-02 13:00:00,2.1230700000000002,0.24602333299999998,0.090549445,0.011163889,0.10353111100000001,0.726958333,0.0058488889999999995,0.027240555,0.067684444,0.080609445,0.020433333999999997,0.743027222,0.047610555,0.006996666,0.014767222,0.025846667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.72,3.8,-2.0,1018.76,10.2,1.0,88.0,0.0009,4.17,0.01,snow
2014-01-02 14:00:00,2.042717777,0.430586111,0.118392778,0.011379445,0.103791111,0.5824455550000001,0.006030000000000001,0.027822778,0.009392222,0.080798333,0.020141666000000003,0.651937778,0.047485556,0.0069700000000000005,0.014531667000000002,0.025983889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.72,2.92,-5.56,1017.87,14.41,,87.0,0.0011,3.36,0.02,snow
2014-01-02 15:00:00,1.426106111,0.412715,0.112847222,0.011382222,0.10102,0.010996111,0.0062699999999999995,0.027577222,0.009776667,0.081031667,0.020225,0.632265,0.045142777,0.006079444,0.012695555,0.026367778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83,0.79,1.07,-5.98,1016.4,13.48,,96.0,0.0013,4.65,0.02,snow
2014-01-02 16:00:00,1.354083333,0.35560166699999995,0.085488889,0.011342778,0.10498,0.011009999999999999,0.006267221999999999,0.033247778,0.009785555,0.08644611099999999,0.020158889,0.629754444,0.044992222,0.006032777,0.012649444999999999,0.02631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49,0.75,1.55,-4.72,1016.06,10.77,,89.0,0.0015,3.18,0.03,snow
2014-01-02 17:00:00,2.150206668,0.336338889,0.083708334,0.011356110999999999,0.102291112,0.009412222999999999,0.770711666,0.033232222000000006,0.009958333,0.08653,0.066633889,0.640033889,0.04776889,0.007169999999999999,0.014850556,0.025748333999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.78,1.14,-4.49,1015.82,9.36,,75.0,0.0024,3.28,0.07,snow
2014-01-02 18:00:00,1.9796550019999999,0.362717223,0.089341667,0.011368889,0.13737,0.010034999999999999,0.586137778,0.033175555999999995,0.009497777,0.08656444499999999,0.019977778,0.633468889,0.046314443999999996,0.0066044450000000005,0.013925555,0.025784444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.77,1.85,-5.36,1015.11,10.1,,71.0,0.0041,2.79,0.16,snow
2014-01-02 19:00:00,1.705836109,0.433652778,0.10303888900000001,0.011412778,0.137465,0.010788333,0.041488333,0.057040555,0.080834444,0.09235722199999999,0.093637777,0.64412,0.044371666000000004,0.005996111,0.012628333,0.025747222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.75,1.49,-5.04,1014.7,8.35,1.0,88.0,0.0021,1.59,0.06,snow
2014-01-02 20:00:00,1.909874444,0.216281112,0.219678333,0.011151667,0.119357777,0.010071111,0.5074700000000001,0.049237222,0.010185554999999999,0.099657778,0.020053333,0.646730556,0.046446111,0.006636111,0.013978889000000001,0.025831111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,0.75,1.35,-6.9,1014.28,9.4,,81.0,0.003,0.68,0.1,snow
2014-01-02 21:00:00,1.765915553,0.230475555,0.126135555,0.011241111,0.14024166600000001,0.010323889,0.42623277800000003,0.047528333,0.009679443999999999,0.103483334,0.020212222,0.640361666,0.046616667,0.0065411110000000005,0.013869444,0.026206112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.7,1.86,-8.0,1012.78,10.02,,82.0,0.0022,-1.16,0.06,snow
2014-01-02 22:00:00,1.611181663,0.31820555500000003,0.122072778,0.011322778,0.115292222,0.011303332999999999,0.006613333000000001,0.046950555000000005,0.015527777,0.106938333,0.020931666,0.836023333,0.043602778999999994,0.005468888999999999,0.011891111999999999,0.026242778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.73,1.38,-5.3,1012.7,5.82,1.0,71.0,0.007,-1.4,0.34,snow
2014-01-02 23:00:00,1.5292149990000001,0.383952222,0.088692222,0.011361666,0.073366666,0.011157778,0.025608889,0.042562777999999996,0.009773334,0.089637778,0.020757222,0.772344444,0.044053888,0.005676110999999999,0.012113333,0.026264443999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.73,1.39,-6.03,1011.74,6.26,,53.0,0.0039,-1.62,0.15,snow
2014-01-03 00:00:00,1.5189866669999998,0.37028833299999997,0.08469222200000001,0.011332776999999999,0.076028889,0.011197778,0.006728889,0.041033889000000004,0.014806111,0.09733444399999999,0.020751112000000002,0.784792223,0.043871111000000004,0.005655556000000001,0.012030555,0.026185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.78,1.27,-11.65,1011.67,5.6,,300.0,0.0031,-5.51,0.1,snow
2014-01-03 01:00:00,1.569112223,0.299793333,0.075221667,0.011278889,0.120563889,0.011312223,0.006034444,0.041067222,0.012219444,0.09822555599999999,0.021107223,0.872288333,0.043660000000000004,0.005476666,0.011876667,0.026306667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,0.77,0.98,-11.03,1011.43,4.53,,313.0,0.003,-6.49,0.1,snow
2014-01-03 02:00:00,1.528172775,0.241426111,0.112058888,0.011206111000000001,0.098632777,0.011283333,0.0060705559999999995,0.041061666999999996,0.009783888,0.091739444,0.021079445000000002,0.8838305550000001,0.043567222,0.005518333,0.011885,0.026163889000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.77,1.11,-11.52,1010.98,4.12,,295.0,0.0021,-7.45,0.06,snow
2014-01-03 03:00:00,1.385293334,0.26732611100000003,0.104225556,0.011238333,0.030990556000000002,0.011201112,0.006316667,0.041171110999999996,0.009790556,0.09086055500000001,0.020749444,0.791423333,0.044139446000000006,0.005787778,0.012133333999999999,0.026218334000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51,0.78,1.27,-13.67,1010.8,5.14,,295.0,0.0046,-7.74,0.19,snow
2014-01-03 04:00:00,1.4006655549999998,0.220503889,0.071593333,0.011244444,0.111684444,0.011339445,0.006226667,0.04163,0.009874444999999999,0.092200555,0.021013889,0.803354444,0.044726667,0.005775,0.012347223000000001,0.026604443999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.49,0.82,1.38,-16.24,1011.14,6.15,1.0,272.0,0.0037,-7.57,0.14,snow
2014-01-03 05:00:00,1.356655,0.197376667,0.070327778,0.011223332999999999,0.10540833299999999,0.01122,0.006202778,0.041590555,0.009849445,0.091119445,0.02089,0.791446666,0.044562779000000004,0.005762778,0.012291667,0.026508334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.75,1.66,-16.78,1011.67,7.15,,291.0,0.0025,-8.82,0.07,snow
