datetime,use_m2,FurnaceHRV_m2,CellarOutlets_m2,WashingMachine_m2,FridgeRange_m2,DisposalDishwasher_m2,KitchenLights_m2,BedroomOutlets_m2,BedroomLights_m2,MasterOutlets_m2,MasterLights_m2,DuctHeaterHRV_m2,use_m3,ElectricRange_m3,Dryer_m3,GarageMudroomLights_m3,DiningRoomOutlets_m3,MudroomOutlets_m3,MasterBathOutlets_m3,GarageOutlets_m3,BasementOutdoorOutlets_m3,use_m4,KitchenDenLights_m4,MasterBedBathLights_m4,MasterOutlets_m4,DenOutdoorLights_m4,DenOutlets_m4,RearBasementLights_m4,KitchenOutletsEast_m4,KitchenOutletsSouth_m4,DishwasherDisposalSinkLight_m4,Refrigerator_m4,Microwave_m4,OfficeLights_m4,temperature,humidity,visibility,apparenttemperature,pressure,windspeed,cloudcover,windbearing,precipintensity,dewpoint,precipprobability,icon
2015-01-01 10:00:00,0.599233331,0.374686666,0.07782555599999999,0.000531111,0.000176666,0.000131666,3.2778000000000004e-05,0.022606110999999998,0.009462222999999999,0.025696111,0.017857777,0.070226666,0.0030433329999999996,0.000135,0.000420555,0.002487778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.45,10.0,15.7,1017.5,8.37,0.22,230.0,0.0,6.4,0.0,clear-day
2015-01-01 11:00:00,0.598811668,0.339885556,0.112696667,0.00041,0.00016722200000000002,0.000127223,3.2222e-05,0.022330555000000002,0.009427778,0.025540556,0.017802222,0.070391667,0.0029655560000000003,0.000126667,0.000396111,0.002442778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,0.42,10.0,16.24,1016.61,10.86,0.14,233.0,0.0,6.31,0.0,clear-day
2015-01-01 12:00:00,0.5863161110000001,0.319445555,0.119888889,0.000380555,0.000164444,0.000122222,3.1667e-05,0.022799445,0.009461667,0.02581,0.017899445,0.07031222200000001,0.002950556,0.00012277799999999998,0.000385,0.002442778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,0.4,10.0,16.65,1015.59,12.55,0.06,226.0,0.0,6.34,0.0,clear-day
2015-01-01 13:00:00,0.455415558,0.20269944499999998,0.10530777699999999,0.000151667,0.000133889,0.000106667,3.1112e-05,0.022754444999999998,0.009466111,0.025822777999999998,0.017889445,0.071052222,0.002806111,0.000107222,0.000336111,0.0023627780000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32,0.39,10.0,17.69,1014.22,13.02,0.07,216.0,0.0,6.62,0.0,clear-day
2015-01-01 14:00:00,0.33841333400000007,0.119566111,0.073372778,0.00010277800000000001,0.000114444,9.6667e-05,3.1111e-05,0.022872223,0.009464443999999999,0.025879444,0.017852222,0.06906111200000001,0.002708889,9.3889e-05,0.000296111,0.002318889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,0.36,10.0,20.62,1012.88,9.74,0.02,202.0,0.0,5.87,0.0,clear-day
2015-01-01 15:00:00,0.47167388799999993,0.14867166599999998,0.178365,0.000126666,0.00011666699999999999,9.5e-05,3.0556000000000004e-05,0.022682222000000002,0.009397222,0.025592221999999998,0.017711111,0.068885556,0.0027,9.5556e-05,0.00030000000000000003,0.002304444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45,0.36,10.0,20.84,1012.52,9.5,0.03,202.0,0.0,5.64,0.0,clear-day
2015-01-01 16:00:00,0.469254444,0.142939444,0.182273888,0.000121112,0.00011611099999999999,9.4445e-05,3.0554999999999995e-05,0.022552223000000003,0.009360555,0.025416667,0.017604443999999997,0.068745,0.002675,9.5e-05,0.000297222,0.002282778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88,0.37,10.0,19.5,1012.3,10.7,0.23,203.0,0.0,5.89,0.0,clear-day
2015-01-01 17:00:00,0.571118889,0.330888333,0.094777222,0.000511111,0.000167222,0.000123334,3.3889e-05,0.022597778,0.009350555,0.025313889,0.017631667,0.069723889,0.002950555,0.000131111,0.000396111,0.0024233329999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56,0.4,10.0,19.72,1012.28,7.58,0.02,199.0,0.0,6.34,0.0,clear-night
2015-01-01 18:00:00,0.592054999,0.351400556,0.094642777,0.00043166699999999994,0.000173334,0.00012611099999999999,3.2222e-05,0.022588889,0.009367777,0.025425556000000002,0.017664444,0.070201666,0.002984446,0.000131112,0.000407222,0.0024461120000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31,0.5,10.0,16.73,1012.29,6.38,0.05,193.0,0.0,8.5,0.0,clear-night
2015-01-01 19:00:00,0.6057694440000001,0.340109444,0.119732222,0.000416112,0.000168333,0.000124444,3.1667e-05,0.022523889,0.009351666,0.025391111,0.017638888999999998,0.07028166699999999,0.0029616670000000003,0.000127222,0.00039999999999999996,0.002434445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13,0.51,10.0,16.41,1012.44,6.51,0.24,198.0,0.0,8.8,0.0,clear-night
2015-01-01 20:00:00,0.6221355559999999,0.358278333,0.118381666,0.000453889,0.000172778,0.000125555,3.2223000000000006e-05,0.022440556,0.009376667,0.025492222000000002,0.017675556,0.069706111,0.002988333,0.00013000000000000002,0.000405,0.0024533330000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,0.56,10.0,15.71,1012.36,5.57,0.02,209.0,0.0,9.41,0.0,clear-night
2015-01-01 21:00:00,0.4886527770000001,0.239226111,0.103925,0.000369444,0.000143333,0.000113889,3.1111e-05,0.022516666,0.009415554999999999,0.025751112,0.017777778,0.069382778,0.0028583330000000002,0.000113333,0.000352222,0.002392778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14,0.56,10.0,23.14,1012.37,2.47,0.02,180.0,0.0,9.9,0.0,clear-night
2015-01-01 22:00:00,0.447552224,0.219590556,0.085021111,0.000191111,0.000135,0.00010666700000000001,3.2778000000000004e-05,0.022419445000000003,0.009359445000000001,0.025446667,0.017681111,0.067568333,0.002809444,0.000106666,0.000337222,0.002365556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74,0.46,10.0,21.41,1012.47,7.22,0.06,248.0,0.0,10.68,0.0,clear-night
2015-01-01 23:00:00,0.40390611200000004,0.18260388900000002,0.07634,0.000160556,0.000127778,0.000103889,3.2778000000000004e-05,0.022546667,0.009391111,0.025541665999999998,0.01777,0.069287778,0.0027911100000000003,0.000104444,0.000326111,0.0023605550000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45,0.45,10.0,21.86,1012.76,7.81,0.16,257.0,0.0,10.91,0.0,clear-night
2015-01-02 00:00:00,0.436223334,0.191161112,0.100082222,0.00016611099999999998,0.00013,0.000105,3.2778000000000004e-05,0.02257,0.00947,0.025735,0.017841667,0.068929444,0.002797222,0.000104444,0.000326111,0.002366667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.57,0.46,10.0,21.65,1013.3,8.37,0.21,247.0,0.0,11.27,0.0,clear-night
2015-01-02 01:00:00,0.5506327769999999,0.291724444,0.114401111,0.00039944400000000005,0.000152778,0.00011555499999999999,3.2778000000000004e-05,0.022783889,0.009516111,0.025888333,0.018032778,0.067585556,0.002923888,0.000117777,0.000368333,0.002437778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88,0.46,10.0,21.15,1013.46,9.89,0.51,251.0,0.0,11.78,0.0,partly-cloudy-night
2015-01-02 02:00:00,0.603768889,0.33857055599999997,0.117164445,0.000410556,0.00016777699999999998,0.000123333,3.5e-05,0.022982778000000002,0.009582222000000001,0.026302222,0.018228888999999998,0.070201111,0.0030166660000000003,0.00012611099999999999,0.000399444,0.002491111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.28,0.47,10.0,22.1,1013.29,9.07,0.21,253.0,0.0,12.41,0.0,clear-night
2015-01-02 03:00:00,0.598846668,0.340329444,0.110687778,0.000416667,0.000168889,0.00012666699999999999,3.1667e-05,0.022876667,0.009577222,0.026273889,0.018197222,0.070160556,0.0030166660000000003,0.00012611099999999999,0.000398333,0.002492222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,0.48,10.0,20.91,1014.01,12.36,0.07,265.0,0.0,13.35,0.0,clear-night
2015-01-02 04:00:00,0.581259447,0.346490556,0.087746667,0.000467222,0.00017055599999999998,0.000127778,3.3334e-05,0.022857222000000003,0.009553889,0.026026667,0.018075556,0.06971,0.003020554,0.000127777,0.000403889,0.002488888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.24,0.51,10.0,23.1,1014.11,7.4,0.56,241.0,0.0,14.31,0.0,partly-cloudy-night
2015-01-02 05:00:00,0.463301113,0.22882000000000002,0.08856,0.000182778,0.00014,0.00011277800000000001,3.1111e-05,0.022681667,0.009488889,0.025835556000000003,0.017951666999999998,0.06949666700000001,0.002842778,0.000109444,0.000342778,0.0023905560000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,0.58,10.0,21.17,1014.79,11.57,0.31,262.0,0.0,17.6,0.0,partly-cloudy-night
2015-01-02 06:00:00,0.344133331,0.114501111,0.08536111099999999,9.2778e-05,0.000112222,9.7222e-05,3e-05,0.022607222,0.009431110999999999,0.025619443999999998,0.017790555,0.068490555,0.002675001,9.2778e-05,0.000288334,0.0022938890000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.78,0.59,10.0,21.82,1015.65,10.8,0.31,261.0,0.0,18.34,0.0,partly-cloudy-night
2015-01-02 07:00:00,0.427485,0.168206111,0.115728334,0.000153889,0.000137222,9.888900000000001e-05,3.0556000000000004e-05,0.022686666,0.009390556,0.025421666,0.017697222,0.067933889,0.002719999,0.000100555,0.00030611099999999997,0.002313333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.72,0.58,10.0,21.22,1016.69,11.87,0.75,264.0,0.0,17.66,0.0,partly-cloudy-night
2015-01-02 08:00:00,0.597129997,0.116992778,0.188836667,0.00011388900000000001,0.000137777,6.7222e-05,2.6666e-05,0.022651666,0.011862222,0.025667222,0.161916111,0.06885777700000001,0.002318332,4.6111e-05,0.00021388800000000002,0.002058333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.34,0.55,9.8,22.36,1017.93,11.09,0.31,261.0,0.0,17.15,0.0,partly-cloudy-day
2015-01-02 09:00:00,0.850078889,0.258285556,0.185057778,0.000230555,9.888900000000001e-05,2.4444e-05,3.2223000000000006e-05,0.02275,0.009511111,0.025908333,0.27838833399999996,0.069791666,0.0021149999999999997,4.1111e-05,5.5555999999999995e-05,0.0020183329999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.01,0.53,9.81,23.06,1018.87,11.42,0.31,264.0,0.0,16.85,0.0,partly-cloudy-day
2015-01-02 10:00:00,0.886546669,0.306413889,0.175037222,0.00036111199999999997,0.000145555,3.0556000000000004e-05,2.8332999999999998e-05,0.022368889,0.009501111,0.025872223,0.277837223,0.068950556,0.028166667,3.1667e-05,7.3889e-05,0.028061111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0.51,10.0,23.74,1019.55,12.4,0.42,274.0,0.0,16.89,0.0,partly-cloudy-day
2015-01-02 11:00:00,0.8823088889999999,0.302948889,0.173262778,0.00035722200000000003,0.000293889,1.3889e-05,1.3888999999999999e-05,0.022586111,0.00947,0.025817222,0.278347778,0.069197222,0.20816222099999998,3.7777e-05,0.000126667,0.207997777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.52,9.88,24.19,1019.72,11.9,,271.0,0.0,17.61,0.0,clear-day
2015-01-02 12:00:00,0.9055566669999999,0.310983889,0.183695555,0.000371666,0.000106112,2.6111e-05,3e-05,0.022924445,0.009108889,0.026162777999999998,0.2814,0.070747222,0.017359444,3.7222000000000004e-05,7.000000000000001e-05,0.017252222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.56,0.54,10.0,22.35,1019.66,14.88,,272.0,0.0,17.58,0.0,clear-day
2015-01-02 13:00:00,0.7766011119999998,0.16743666599999998,0.20393,0.000228333,0.000141111,4.7223e-05,2.8889e-05,0.022831667,0.009061666999999999,0.025966666,0.279732223,0.067196667,0.0049877770000000005,2.1666e-05,0.00014388900000000002,0.004822222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94,0.51,9.6,24.45,1020.1,10.91,0.75,277.0,0.0,16.98,0.0,partly-cloudy-day
2015-01-02 14:00:00,0.660366667,0.19553166700000002,0.205163889,0.00019222199999999998,0.0001,4.6667000000000006e-05,3.1111e-05,0.022787222000000003,0.011997223,0.026062778,0.130785555,0.067668333,0.005137222,6.1111e-05,0.000148889,0.004927222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11,0.51,9.74,23.01,1021.09,11.8,0.14,268.0,0.0,16.17,0.0,clear-day
2015-01-02 15:00:00,0.440932222,0.119224444,0.17609999999999998,0.000118333,0.000132222,8.7222e-05,3e-05,0.022833334,0.009392221999999999,0.025846667,0.017847778,0.06931999999999999,0.005041111,8.999999999999999e-05,0.000267222,0.004683889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.74,0.5,10.0,22.27,1022.11,12.45,0.31,284.0,0.0,15.34,0.0,partly-cloudy-day
2015-01-02 16:00:00,0.39635333500000003,0.16112944499999998,0.090358889,0.00014,0.000123334,0.00010055599999999999,3.0556000000000004e-05,0.022579443999999997,0.00935,0.025413889,0.017712778,0.06941444399999999,0.00273,0.0001,0.000312778,0.002317222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.78,0.52,10.0,20.09,1023.0,14.84,0.44,269.0,0.0,15.33,0.0,partly-cloudy-day
2015-01-02 17:00:00,0.460071111,0.237777778,0.07716055599999999,0.00026944400000000003,0.000143333,0.00011388900000000001,3.1667e-05,0.022357222,0.009298888,0.025165556,0.017611111,0.07014166699999999,0.002827223,0.000115,0.000354445,0.0023577779999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14,0.53,10.0,19.52,1024.05,14.17,0.27,278.0,0.0,14.99,0.0,partly-cloudy-night
2015-01-02 18:00:00,0.6980800009999999,0.331921111,0.22159833299999998,0.000415,0.000160556,0.00011666700000000001,3.3334e-05,0.022623889,0.009339445,0.02543,0.017745555,0.068696111,0.002909444,0.000120555,0.000379444,0.002409445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.57,10.0,19.24,1025.18,12.19,0.18,278.0,0.0,15.8,0.0,clear-night
2015-01-02 19:00:00,0.680370001,0.395654444,0.140172222,0.000535556,0.000178889,0.00013000000000000002,3.4444e-05,0.022815556,0.009461667,0.025891111,0.017991667,0.067504445,0.003036111,0.000129445,0.000411666,0.002495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72,0.54,10.0,18.62,1026.76,12.09,0.53,284.0,0.0,14.36,0.0,partly-cloudy-night
2015-01-02 20:00:00,0.6384416640000001,0.37951055499999997,0.113519444,0.000500556,0.000177222,0.000129444,3.3889e-05,0.022727778,0.009486666000000001,0.026082777,0.018066111000000003,0.068207222,0.003040555,0.000129444,0.000408889,0.002502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,0.54,10.0,18.98,1027.45,9.24,0.31,282.0,0.0,13.33,0.0,partly-cloudy-night
2015-01-02 21:00:00,0.5076050000000001,0.234843333,0.122966666,0.000188889,0.000145,0.00011222200000000001,3.3333e-05,0.022957223,0.009519443999999998,0.02637,0.018166667,0.072302223,0.002893332,0.00011166600000000001,0.000353333,0.002428333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78,0.56,10.0,17.56,1028.57,9.49,0.31,281.0,0.0,13.27,0.0,partly-cloudy-night
2015-01-02 22:00:00,0.424201667,0.157055555,0.119118889,0.000143889,0.000122222,0.0001,3.2778000000000004e-05,0.022838889,0.009510000000000001,0.026229445,0.018111111,0.070938889,0.0027800000000000004,0.000101111,0.000314445,0.0023644440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62,0.56,10.0,18.2,1029.84,8.15,0.5,290.0,0.0,13.24,0.0,partly-cloudy-night
2015-01-02 23:00:00,0.35212444600000004,0.11713944500000001,0.087327778,0.000104445,0.000114444,9.6111e-05,3.1667e-05,0.022925,0.009534444999999999,0.02624,0.018171111,0.07044,0.0027416660000000002,9.5e-05,0.000299444,0.002347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,0.58,10.0,18.61,1031.02,6.07,0.1,288.0,0.0,13.14,0.0,clear-night
2015-01-03 00:00:00,0.36992555400000005,0.133060556,0.088607222,0.000116111,0.00011833300000000001,0.0001,3.2778000000000004e-05,0.022933333,0.00953,0.026264443999999998,0.018150555,0.071012222,0.0027627780000000005,9.8333e-05,0.00030833399999999995,0.002356111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,0.6,10.0,20.23,1031.37,3.62,0.14,308.0,0.0,12.84,0.0,clear-night
2015-01-03 01:00:00,0.523548892,0.287456667,0.08720499999999999,0.000271667,0.000155,0.000116667,3.5e-05,0.022843334,0.009555000000000001,0.026159445,0.018170555999999997,0.071580556,0.002967778,0.000122222,0.00038166700000000003,0.002463889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,0.63,10.0,16.59,1031.97,5.55,0.37,274.0,0.0,12.88,0.0,partly-cloudy-night
2015-01-03 02:00:00,0.6202366670000001,0.36672166700000003,0.105648334,0.000476666,0.000171111,0.000123334,3.4444e-05,0.022960556,0.009571111,0.026280555,0.018213334,0.070035555,0.0030577770000000002,0.000130555,0.00041444500000000005,0.002512777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.64,9.95,16.04,1032.97,5.45,0.0,274.0,0.0,12.58,0.0,clear-night
2015-01-03 03:00:00,0.6415649990000001,0.37600611100000003,0.117536111,0.0004972220000000001,0.000171112,0.00012555499999999999,3.5e-05,0.022997221999999998,0.009581665999999999,0.026348889,0.018239444,0.070026667,0.0030683330000000003,0.000131111,0.000418333,0.002518889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,0.64,10.0,21.69,1033.51,2.31,0.14,332.0,0.0,11.52,0.0,clear-night
